answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
874;general;negate;"thanks but i think you don't understand this correctly.";"thanks but i think you don't understand this correctly.";"thanks but i think you don't understand this correctly."
864;general;negate;"sorry but i think you've got that not right.";"sorry but i think you've got that not right.";"sorry but i think you've got that not right."
658;general;negate;"i didn't say it.";"i didn't say it.";"i didn't say it."
913;general;negate;"shit, not right.";"shit, not right.";"shit, not right."
404;general;negate;"i think it is not correct response.";"i think it is not correct response.";"i think it is not correct response."
868;general;negate;"thanks but you have understood this wrongly.";"thanks but you have understood this wrongly.";"thanks but you have understood this wrongly."
556;general;negate;"wait, i think that's not the right answer.";"wait, i think that's not the right answer.";"wait, i think that's not the right answer."
138;general;negate;"that wasn't right.";"that wasn't right.";"that wasn't right."
75;general;negate;"oops, you're not correct.";"oops, you're not correct.";"oops, you're not correct."
660;general;negate;"wait, you did not interpret command right.";"wait, you did not interpret command right.";"wait, you did not interpret command right."
720;general;negate;"you have done a wrong thing.";"you have done a wrong thing.";"you have done a wrong thing."
249;general;negate;"wait, this is not the correct answer.";"wait, this is not the correct answer.";"wait, this is not the correct answer."
164;general;negate;"thanks but i think you do not get me.";"thanks but i think you do not get me.";"thanks but i think you do not get me."
57;general;negate;"no, this is not what i am looking for.";"no, this is not what i am looking for.";"no, this is not what i am looking for."
98;general;negate;"uhh no, incorrect command.";"uhh no, incorrect command.";"uhh no, incorrect command."
227;general;negate;"i think you don't get answer right.";"i think you don't get answer right.";"i think you don't get answer right."
118;general;negate;"i think you did a task all wrong.";"i think you did a task all wrong.";"i think you did a task all wrong."
871;general;negate;"uh no, you did not understand what i am searching for.";"uh no, you did not understand what i am searching for.";"uh no, you did not understand what i am searching for."
388;general;negate;"i am sorry but i think it was not the correct answer.";"i am sorry but i think it was not the correct answer.";"i am sorry but i think it was not the correct answer."
599;general;negate;"dammit, that's not what i meant.";"dammit, that's not what i meant.";"dammit, that's not what i meant."
614;general;negate;"thanks but i think that was not the correct command.";"thanks but i think that was not the correct command.";"thanks but i think that was not the correct command."
340;general;negate;"that was incorrect let's try again.";"that was incorrect let's try again.";"that was incorrect let's try again."
442;general;negate;"no, i think that's not the right response.";"no, i think that's not the right response.";"no, i think that's not the right response."
678;general;negate;"you didn't say my name right.";"you didn't say my name right.";"you didn't say my name right."
535;general;negate;"it seems like olly's command was not right.";"it seems like olly's command was not right.";"it seems like olly's command was not right."
449;general;negate;"i am sorry but you did not interpret command right.";"i am sorry but you did not interpret command right.";"i am sorry but you did not interpret command right."
452;general;negate;"i think you've done this all in wrong manner.";"i think you've done this all in wrong manner.";"i think you've done this all in wrong manner."
528;general;negate;"dont do that again.";"dont do that again.";"dont do that again."
465;general;negate;"i did not say it.";"i did not say it.";"i did not say it."
480;general;negate;"uh no, you've done in wrong manner.";"uh no, you've done in wrong manner.";"uh no, you've done in wrong manner."
421;general;negate;"it's not the correct command.";"it's not the correct command.";"it's not the correct command."
43;general;negate;"oops, i think this was not the right response.";"oops, i think this was not the right response.";"oops, i think this was not the right response."
320;general;negate;"thanks but i think this was not the correct command.";"thanks but i think this was not the correct command.";"thanks but i think this was not the correct command."
241;general;negate;"uhh no, you didn't interpret the request right.";"uhh no, you didn't interpret the request right.";"uhh no, you didn't interpret the request right."
686;general;negate;"that isn't what i meant.";"that isn't what i meant.";"that isn't what i meant."
169;general;negate;"i think this was not correct.";"i think this was not correct.";"i think this was not correct."
659;general;negate;"wait, this is not the right command.";"wait, this is not the right command.";"wait, this is not the right command."
40;general;negate;"thanks but you didn't get me.";"thanks but you didn't get me.";"thanks but you didn't get me."
798;general;negate;"shit, you've done a task wrong.";"shit, you've done a task wrong.";"shit, you've done a task wrong."
630;general;negate;"thanks but i think you have messed up my request.";"thanks but i think you have messed up my request.";"thanks but i think you have messed up my request."
341;general;negate;"nope, incorrect command.";"nope, incorrect command.";"nope, incorrect command."
175;general;negate;"thanks but you have got it incorrect.";"thanks but you have got it incorrect.";"thanks but you have got it incorrect."
867;general;negate;"i think you did not get this right.";"i think you did not get this right.";"i think you did not get this right."
729;general;negate;"sorry but that was not the correct response.";"sorry but that was not the correct response.";"sorry but that was not the correct response."
892;general;negate;"i am sorry but that is not the right answer.";"i am sorry but that is not the right answer.";"i am sorry but that is not the right answer."
902;general;negate;"thanks but i think you do not understand this right.";"thanks but i think you do not understand this right.";"thanks but i think you do not understand this right."
887;general;negate;"i think that's not correct answer.";"i think that's not correct answer.";"i think that's not correct answer."
847;general;negate;"shit, not correct response.";"shit, not correct response.";"shit, not correct response."
48;general;negate;"please make sure your command was correct because it doesn't sound right.";"please make sure your command was correct because it doesn't sound right.";"please make sure your command was correct because it doesn't sound right."
441;general;negate;"please check the command.";"please check the command.";"please check the command."
426;general;negate;"i am sorry but i think you have messed up with my request.";"i am sorry but i think you have messed up with my request.";"i am sorry but i think you have messed up with my request."
385;general;negate;"sorry but i think you are not right.";"sorry but i think you are not right.";"sorry but i think you are not right."
26;general;negate;"sorry but it is not correct.";"sorry but it is not correct.";"sorry but it is not correct."
53;general;negate;"i am sorry but you have messed up with my request.";"i am sorry but you have messed up with my request.";"i am sorry but you have messed up with my request."
631;general;negate;"i don't think thats right.";"i don't think thats right.";"i don't think thats right."
238;general;negate;"i am sorry but i think that's not correct.";"i am sorry but i think that's not correct.";"i am sorry but i think that's not correct."
879;general;negate;"dammit, it isn't what i am looking for.";"dammit, it isn't what i am looking for.";"dammit, it isn't what i am looking for."
141;general;negate;"shit, not correct.";"shit, not correct.";"shit, not correct."
242;general;negate;"this is not the correct answer.";"this is not the correct answer.";"this is not the correct answer."
494;general;negate;"i asked for something else.";"i asked for something else.";"i asked for something else."
83;general;negate;"i think you made mistake, please change this.";"i think you made mistake, please change this.";"i think you made mistake, please change this."
126;general;negate;"listen carefully that is not correct.";"listen carefully that is not correct.";"listen carefully that is not correct."
567;general;negate;"oops, that's not the right response.";"oops, that's not the right response.";"oops, that's not the right response."
8;general;negate;"uh no, i think incorrect command.";"uh no, i think incorrect command.";"uh no, i think incorrect command."
650;general;negate;"i did not ask for that.";"i did not ask for that.";"i did not ask for that."
790;general;negate;"i am sorry but i think it's not the right command.";"i am sorry but i think it's not the right command.";"i am sorry but i think it's not the right command."
820;general;negate;"wrong i will repeat the command now.";"wrong i will repeat the command now.";"wrong i will repeat the command now."
523;general;negate;"thats not it please do it again.";"thats not it please do it again.";"thats not it please do it again."
331;general;negate;"i do not think that was correct.";"i do not think that was correct.";"i do not think that was correct."
157;general;negate;"thanks but it is not correct command.";"thanks but it is not correct command.";"thanks but it is not correct command."
270;general;negate;"that was not what i meant.";"that was not what i meant.";"that was not what i meant."
371;general;negate;"i think you made some mistake, please check it.";"i think you made some mistake, please check it.";"i think you made some mistake, please check it."
173;general;negate;"oops, i think you do not understand me.";"oops, i think you do not understand me.";"oops, i think you do not understand me."
725;general;negate;"that wasn't it.";"that wasn't it.";"that wasn't it."
854;general;negate;"you didn't get it correctly.";"you didn't get it correctly.";"you didn't get it correctly."
752;general;negate;"uhh no, i think you've done this incorrectly.";"uhh no, i think you've done this incorrectly.";"uhh no, i think you've done this incorrectly."
920;general;negate;"dammit, that's not what i said.";"dammit, that's not what i said.";"dammit, that's not what i said."
346;general;negate;"dammit, i think incorrect response.";"dammit, i think incorrect response.";"dammit, i think incorrect response."
938;general;negate;"it must be mistake.";"it must be mistake.";"it must be mistake."
115;general;negate;"this is not what i requested.";"this is not what i requested.";"this is not what i requested."
112;general;negate;"nope, i didn't say this.";"nope, i didn't say this.";"nope, i didn't say this."
900;general;negate;"i think you did the task incorrectly.";"i think you did the task incorrectly.";"i think you did the task incorrectly."
930;general;negate;"thanks but i think it's wrong response.";"thanks but i think it's wrong response.";"thanks but i think it's wrong response."
165;general;negate;"wait, you've understood me not right.";"wait, you've understood me not right.";"wait, you've understood me not right."
878;general;negate;"i think incorrect.";"i think incorrect.";"i think incorrect."
372;general;negate;"it seems like the answer was not correct.";"it seems like the answer was not correct.";"it seems like the answer was not correct."
912;general;negate;"nope, i think you did this all in wrong manner.";"nope, i think you did this all in wrong manner.";"nope, i think you did this all in wrong manner."
246;general;negate;"oops, you're wrong.";"oops, you're wrong.";"oops, you're wrong."
511;general;negate;"sorry but it is incorrect.";"sorry but it is incorrect.";"sorry but it is incorrect."
443;general;negate;"please modify the wrong command.";"please modify the wrong command.";"please modify the wrong command."
433;general;negate;"you've got me incorrectly.";"you've got me incorrectly.";"you've got me incorrectly."
393;general;negate;"olly's command is incorrect.";"olly's command is incorrect.";"olly's command is incorrect."
39;general;negate;"uhh no, i think not right response.";"uhh no, i think not right response.";"uhh no, i think not right response."
333;general;negate;"the command was wrong.";"the command was wrong.";"the command was wrong."
600;general;negate;"i am sorry but i think it is not the right command.";"i am sorry but i think it is not the right command.";"i am sorry but i think it is not the right command."
569;general;negate;"nope, you are incorrect.";"nope, you are incorrect.";"nope, you are incorrect."
70;general;negate;"that must be some mistakes.";"that must be some mistakes.";"that must be some mistakes."
713;general;negate;"you are leading me into wrong.";"you are leading me into wrong.";"you are leading me into wrong."
58;general;negate;"stop, you didn't instruction the request right.";"stop, you didn't instruction the request right.";"stop, you didn't instruction the request right."
239;general;negate;"no, you gave me not correct information.";"no, you gave me not correct information.";"no, you gave me not correct information."
430;general;negate;"hmm, it is not what i wanted.";"hmm, it is not what i wanted.";"hmm, it is not what i wanted."
587;general;negate;"hmm, not correct response.";"hmm, not correct response.";"hmm, not correct response."
559;general;negate;"hmm, you gave me not correct information.";"hmm, you gave me not correct information.";"hmm, you gave me not correct information."
744;general;negate;"i am sorry but this was not the right command.";"i am sorry but this was not the right command.";"i am sorry but this was not the right command."
628;general;negate;"i am sorry but it's not the right answer.";"i am sorry but it's not the right answer.";"i am sorry but it's not the right answer."
28;general;negate;"sorry but that's not the correct response.";"sorry but that's not the correct response.";"sorry but that's not the correct response."
228;general;negate;"please rectify the command.";"please rectify the command.";"please rectify the command."
633;general;negate;"you had me incorrectly.";"you had me incorrectly.";"you had me incorrectly."
916;general;negate;"oh no, this was not what i was searching for.";"oh no, this was not what i was searching for.";"oh no, this was not what i was searching for."
151;general;negate;"hmm, you've done this all in wrong manner.";"hmm, you've done this all in wrong manner.";"hmm, you've done this all in wrong manner."
362;general;negate;"i think you are wrong.";"i think you are wrong.";"i think you are wrong."
685;general;negate;"shit, that isn't what i wanted.";"shit, that isn't what i wanted.";"shit, that isn't what i wanted."
542;general;negate;"shit, it isn't what i was searching for.";"shit, it isn't what i was searching for.";"shit, it isn't what i was searching for."
915;general;negate;"the command is not correct.";"the command is not correct.";"the command is not correct."
256;general;negate;"this was not correct command.";"this was not correct command.";"this was not correct command."
648;general;negate;"sorry but it's not the right answer.";"sorry but it's not the right answer.";"sorry but it's not the right answer."
573;general;negate;"oh no, you did task all wrong.";"oh no, you did task all wrong.";"oh no, you did task all wrong."
818;general;negate;"i am sorry but it's not correct response.";"i am sorry but it's not correct response.";"i am sorry but it's not correct response."
733;general;negate;"i think that's not the right command.";"i think that's not the right command.";"i think that's not the right command."
635;general;negate;"that's wrong.";"that's wrong.";"that's wrong."
924;general;negate;"seems like the response was not correct.";"seems like the response was not correct.";"seems like the response was not correct."
9;general;negate;"you don't understand it right.";"you don't understand it right.";"you don't understand it right."
663;general;negate;"uhh no, you gave me not correct information.";"uhh no, you gave me not correct information.";"uhh no, you gave me not correct information."
149;general;negate;"that's not what i just said.";"that's not what i just said.";"that's not what i just said."
577;general;negate;"nope, you did a task in wrong manner.";"nope, you did a task in wrong manner.";"nope, you did a task in wrong manner."
674;general;negate;"no, you don't get what i just requested.";"no, you don't get what i just requested.";"no, you don't get what i just requested."
127;general;negate;"i think this was not the correct answer.";"i think this was not the correct answer.";"i think this was not the correct answer."
15;general;negate;"uh no, i did not ask for that command.";"uh no, i did not ask for that command.";"uh no, i did not ask for that command."
857;general;negate;"uh no, i think not correct response.";"uh no, i think not correct response.";"uh no, i think not correct response."
391;general;negate;"thanks but it's not the correct command.";"thanks but it's not the correct command.";"thanks but it's not the correct command."
325;general;negate;"that's not the correct answer.";"that's not the correct answer.";"that's not the correct answer."
198;general;negate;"thanks but i think you made some mistakes.";"thanks but i think you made some mistakes.";"thanks but i think you made some mistakes."
712;general;negate;"uh no, it isn't what i am looking for.";"uh no, it isn't what i am looking for.";"uh no, it isn't what i am looking for."
726;general;negate;"stop, i think that's not the correct command.";"stop, i think that's not the correct command.";"stop, i think that's not the correct command."
539;general;negate;"oh no, i didn't say it.";"oh no, i didn't say it.";"oh no, i didn't say it."
616;general;negate;"shit, you made a mistake, please correct this.";"shit, you made a mistake, please correct this.";"shit, you made a mistake, please correct this."
18;general;negate;"your answer was not what i was looking for.";"your answer was not what i was looking for.";"your answer was not what i was looking for."
570;general;negate;"oh no, you did not get what i was searching for.";"oh no, you did not get what i was searching for.";"oh no, you did not get what i was searching for."
25;general;negate;"wait, i think that's not the correct command.";"wait, i think that's not the correct command.";"wait, i think that's not the correct command."
460;general;negate;"thanks but i think you have gotten me not correct.";"thanks but i think you have gotten me not correct.";"thanks but i think you have gotten me not correct."
396;general;negate;"oh no, you've done the task wrong.";"oh no, you've done the task wrong.";"oh no, you've done the task wrong."
795;general;negate;"olly i said call jack not jake.";"olly i said call jack not jake.";"olly i said call jack not jake."
904;general;negate;"oh no, i think you have done a task wrong.";"oh no, i think you have done a task wrong.";"oh no, i think you have done a task wrong."
264;general;negate;"i think it's not the correct answer.";"i think it's not the correct answer.";"i think it's not the correct answer."
515;general;negate;"i am sorry but you got that incorrectly.";"i am sorry but you got that incorrectly.";"i am sorry but you got that incorrectly."
257;general;negate;"dammit, this isn't what i just said.";"dammit, this isn't what i just said.";"dammit, this isn't what i just said."
894;general;negate;"you have done task all wrong.";"you have done task all wrong.";"you have done task all wrong."
411;general;negate;"uhh no, that isn't what i was looking for.";"uhh no, that isn't what i was looking for.";"uhh no, that isn't what i was looking for."
827;general;negate;"hmm, i think incorrect answer.";"hmm, i think incorrect answer.";"hmm, i think incorrect answer."
647;general;negate;"i think you didn't understand me.";"i think you didn't understand me.";"i think you didn't understand me."
770;general;negate;"uh no, you gave me incorrect information.";"uh no, you gave me incorrect information.";"uh no, you gave me incorrect information."
210;general;negate;"i think you've done task all wrong.";"i think you've done task all wrong.";"i think you've done task all wrong."
734;general;negate;"i am sorry but i think you are not right.";"i am sorry but i think you are not right.";"i am sorry but i think you are not right."
218;general;negate;"sorry but i think you have messed up with command.";"sorry but i think you have messed up with command.";"sorry but i think you have messed up with command."
923;general;negate;"uhh no, you have done task all in wrong manner.";"uhh no, you have done task all in wrong manner.";"uhh no, you have done task all in wrong manner."
413;general;negate;"that's not the right answer.";"that's not the right answer.";"that's not the right answer."
903;general;negate;"dammit, not right response.";"dammit, not right response.";"dammit, not right response."
247;general;negate;"thanks but you are incorrect.";"thanks but you are incorrect.";"thanks but you are incorrect."
248;general;negate;"i am sorry but i think you're incorrect.";"i am sorry but i think you're incorrect.";"i am sorry but i think you're incorrect."
279;general;negate;"no, you gave me incorrect information.";"no, you gave me incorrect information.";"no, you gave me incorrect information."
468;general;negate;"it was not the correct response.";"it was not the correct response.";"it was not the correct response."
286;general;negate;"nope, it's not the correct command.";"nope, it's not the correct command.";"nope, it's not the correct command."
143;general;negate;"i think you have done the task all wrong.";"i think you have done the task all wrong.";"i think you have done the task all wrong."
860;general;negate;"sorry but i think you got it wrongly.";"sorry but i think you got it wrongly.";"sorry but i think you got it wrongly."
440;general;negate;"oops, you did not get me.";"oops, you did not get me.";"oops, you did not get me."
283;general;negate;"sorry but you have messed up the command.";"sorry but you have messed up the command.";"sorry but you have messed up the command."
84;general;negate;"uhh no, i did not say that.";"uhh no, i did not say that.";"uhh no, i did not say that."
810;general;negate;"i think you have made a mistake, please rectify this.";"i think you have made a mistake, please rectify this.";"i think you have made a mistake, please rectify this."
801;general;negate;"hmm, i think not correct.";"hmm, i think not correct.";"hmm, i think not correct."
870;general;negate;"hmm, i did not ask for this response.";"hmm, i did not ask for this response.";"hmm, i did not ask for this response."
562;general;negate;"you gave me not correct information.";"you gave me not correct information.";"you gave me not correct information."
216;general;negate;"i think this is not correct command.";"i think this is not correct command.";"i think this is not correct command."
133;general;negate;"you have done the task wrong.";"you have done the task wrong.";"you have done the task wrong."
181;general;negate;"uh no, i think you have done task in wrong manner.";"uh no, i think you have done task in wrong manner.";"uh no, i think you have done task in wrong manner."
933;general;negate;"no, it is not what i wanted.";"no, it is not what i wanted.";"no, it is not what i wanted."
